0.0	10971.0	8851.0	11255.0	9863.0	8450.0	4519.0	4289.0	8187.0	5464.0	7599.0	8661.0	10104.0	8292.0	9640.0	9006.0	7778.0	3552.0	4105.0	7785.0	4580.0	6762.0	8425.0	0.0
10971.0	0.0	13209.0	13864.0	1181.0	8192.0	12889.0	13780.0	17298.0	12549.0	8644.0	13018.0	2120.0	12867.0	10729.0	2099.0	7526.0	12504.0	13299.0	15958.0	12186.0	8834.0	12470.0	11114.0
8851.0	13209.0	0.0	20831.0	12617.0	9661.0	12429.0	12193.0	16090.0	13394.0	15957.0	950.0	12276.0	820.0	18548.0	11151.0	9010.0	11909.0	12015.0	15689.0	12671.0	15120.0	1045.0	8885.0
11255.0	13864.0	20831.0	0.0	10880.0	19222.0	6928.0	7536.0	8425.0	6588.0	3514.0	19366.0	11658.0	18980.0	1282.0	10706.0	18556.0	7593.0	7338.0	8023.0	6354.0	4514.0	18818.0	10831.0
9863.0	1181.0	12617.0	10880.0	0.0	8461.0	11766.0	12656.0	14572.0	11425.0	7545.0	11833.0	897.0	11682.0	9630.0	1000.0	7795.0	11381.0	12176.0	14735.0	11062.0	7735.0	11285.0	9991.0
8450.0	8192.0	9661.0	19222.0	8461.0	0.0	13059.0	12829.0	16727.0	14007.0	16212.0	9341.0	8379.0	9190.0	18298.0	8902.0	1741.0	12092.0	12645.0	16325.0	13123.0	15321.0	8793.0	8847.0
4519.0	12889.0	12429.0	6928.0	11766.0	13059.0	0.0	973.0	5495.0	1055.0	4416.0	12984.0	11988.0	12641.0	5738.0	10890.0	12103.0	1211.0	956.0	5094.0	788.0	4010.0	12436.0	4449.0
4289.0	13780.0	12193.0	7536.0	12656.0	12829.0	973.0	0.0	4033.0	1420.0	5276.0	11821.0	12879.0	11477.0	6999.0	11781.0	11909.0	1440.0	952.0	3631.0	1647.0	4870.0	11273.0	4254.0
8187.0	17298.0	16090.0	8425.0	14572.0	16727.0	5495.0	4033.0	0.0	4581.0	7067.0	15669.0	15984.0	15325.0	8047.0	14886.0	15757.0	5329.0	4842.0	922.0	4753.0	7198.0	15121.0	8102.0
5464.0	12549.0	13394.0	6588.0	11425.0	14007.0	1055.0	1420.0	4581.0	0.0	4076.0	13949.0	11648.0	13605.0	6210.0	10550.0	13051.0	2176.0	1921.0	3598.0	937.0	3670.0	13401.0	5362.0
7599.0	8644.0	15957.0	3514.0	7545.0	16212.0	4416.0	5276.0	7067.0	4076.0	0.0	16682.0	8991.0	16338.0	2132.0	8039.0	15787.0	4909.0	4654.0	6461.0	3670.0	1452.0	16134.0	8095.0
