0.0	847.0	1033.0	999.0	788.0	741.0	933.0	790.0	913.0	954.0	814.0	672.0	883.0	0.0
847.0	0.0	431.0	671.0	1111.0	285.0	1256.0	80.0	365.0	642.0	1138.0	314.0	1206.0	857.0
1033.0	431.0	0.0	1066.0	1471.0	302.0	1615.0	476.0	101.0	1048.0	1498.0	331.0	1536.0	949.0
999.0	671.0	1066.0	0.0	1069.0	878.0	1401.0	673.0	1036.0	124.0	1161.0	867.0	1351.0	1096.0
788.0	1111.0	1471.0	1069.0	0.0	1276.0	435.0	1102.0	1395.0	999.0	92.0	1149.0	383.0	799.0
741.0	285.0	302.0	878.0	1276.0	0.0	1434.0	254.0	247.0	855.0	1316.0	73.0	1385.0	799.0
933.0	1256.0	1615.0	1401.0	435.0	1434.0	0.0	1272.0	1557.0	1360.0	499.0	1319.0	103.0	957.0
790.0	80.0	476.0	673.0	1102.0	254.0	1272.0	0.0	409.0	646.0	1143.0	280.0	1212.0	823.0
913.0	365.0	101.0	1036.0	1395.0	247.0	1557.0	409.0	0.0	1005.0	1457.0	297.0	1496.0	908.0
954.0	642.0	1048.0	124.0	999.0	855.0	1360.0	646.0	1005.0	0.0	1163.0	861.0	1326.0	1029.0
814.0	1138.0	1498.0	1161.0	92.0	1316.0	499.0	1143.0	1457.0	1163.0	0.0	1127.0	393.0	777.0
672.0	314.0	331.0	867.0	1149.0	73.0	1319.0	280.0	297.0	861.0	1127.0	0.0	1311.0	725.0
883.0	1206.0	1536.0	1351.0	383.0	1385.0	103.0	1212.0	1496.0	1326.0	393.0	1311.0	0.0	898.0
0.0	857.0	949.0	1096.0	799.0	799.0	957.0	823.0	908.0	1029.0	777.0	725.0	898.0	0.0
