0.0	8416.0	9114.0	5927.0	8571.0	7649.0	8395.0	5139.0	7942.0	0.0
8416.0	0.0	691.0	14615.0	14531.0	766.0	647.0	13283.0	13902.0	8518.0
9114.0	691.0	0.0	15313.0	14456.0	1464.0	826.0	13981.0	13826.0	9214.0
5927.0	14615.0	15313.0	0.0	11722.0	13882.0	14628.0	1153.0	11093.0	6361.0
8571.0	14531.0	14456.0	11722.0	0.0	13833.0	13961.0	10105.0	1203.0	8380.0
7649.0	766.0	1464.0	13882.0	13833.0	0.0	745.0	12517.0	13195.0	7752.0
8395.0	647.0	826.0	14628.0	13961.0	745.0	0.0	13262.0	13329.0	8498.0
5139.0	13283.0	13981.0	1153.0	10105.0	12517.0	13262.0	0.0	9641.0	5069.0
7942.0	13902.0	13826.0	11093.0	1203.0	13195.0	13329.0	9641.0	0.0	7750.0
0.0	8518.0	9214.0	6361.0	8380.0	7752.0	8498.0	5069.0	7750.0	0.0
