0.0	8410.0	8357.0	9866.0	4422.0	7733.0	7812.0	8957.0	3411.0	0.0
8410.0	0.0	9248.0	6065.0	5527.0	473.0	8722.0	3865.0	6578.0	8410.0
8357.0	9248.0	0.0	5727.0	5125.0	8673.0	496.0	6373.0	5868.0	8362.0
9866.0	6065.0	5727.0	0.0	6534.0	5491.0	5201.0	512.0	7277.0	9866.0
4422.0	5527.0	5125.0	6534.0	0.0	4850.0	4599.0	4846.0	529.0	4466.0
7733.0	473.0	8673.0	5491.0	4850.0	0.0	8147.0	3290.0	5901.0	7733.0
7812.0	8722.0	496.0	5201.0	4599.0	8147.0	0.0	5847.0	5343.0	7812.0
8957.0	3865.0	6373.0	512.0	4846.0	3290.0	5847.0	0.0	5595.0	9000.0
3411.0	6578.0	5868.0	7277.0	529.0	5901.0	5343.0	5595.0	0.0	3411.0
0.0	8410.0	8362.0	9866.0	4466.0	7733.0	7812.0	9000.0	3411.0	0.0
