0.0	970.0	899.0	654.0	1032.0	817.0	959.0	517.0	964.0	0.0
970.0	0.0	887.0	1092.0	1681.0	232.0	947.0	955.0	1610.0	1000.0
899.0	887.0	0.0	1262.0	1192.0	710.0	112.0	1125.0	1235.0	923.0
654.0	1092.0	1262.0	0.0	863.0	888.0	1289.0	110.0	792.0	583.0
1032.0	1681.0	1192.0	863.0	0.0	1555.0	1252.0	849.0	176.0	1094.0
817.0	232.0	710.0	888.0	1555.0	0.0	783.0	791.0	1446.0	836.0
959.0	947.0	112.0	1289.0	1252.0	783.0	0.0	1033.0	1152.0	849.0
517.0	955.0	1125.0	110.0	849.0	791.0	1033.0	0.0	764.0	473.0
964.0	1610.0	1235.0	792.0	176.0	1446.0	1152.0	764.0	0.0	1010.0
0.0	1000.0	923.0	583.0	1094.0	836.0	849.0	473.0	1010.0	0.0
