0.0	6987.0	7730.0	4206.0	9627.0	5703.0	8391.0	3504.0	9005.0	0.0
6987.0	0.0	8520.0	9481.0	16471.0	531.0	9181.0	8779.0	15838.0	6985.0
7730.0	8520.0	0.0	11793.0	11696.0	7388.0	484.0	11091.0	11505.0	7730.0
4206.0	9481.0	11793.0	0.0	7634.0	8241.0	12454.0	513.0	7001.0	4206.0
9627.0	16471.0	11696.0	7634.0	0.0	15231.0	12357.0	7845.0	462.0	9627.0
5703.0	531.0	7388.0	8241.0	15231.0	0.0	8045.0	7539.0	14598.0	5703.0
8391.0	9181.0	484.0	12454.0	12357.0	8045.0	0.0	11752.0	12165.0	8391.0
3504.0	8779.0	11091.0	513.0	7845.0	7539.0	11752.0	0.0	7227.0	3504.0
9005.0	15838.0	11505.0	7001.0	462.0	14598.0	12165.0	7227.0	0.0	9005.0
0.0	6985.0	7730.0	4206.0	9627.0	5703.0	8391.0	3504.0	9005.0	0.0
