StringID	x	y	profit	demand	 decayR
D0	33.465494239234175	-112.06887842234077	0	0	0
C1	33.480222029354174	-112.13924769955884	7.4	100	0.123
C2	33.48787753627227	-112.14779478739891	6.68	100	0.111
C3	33.49635489301124	-112.00322312413313	6.16	100	0.103
C1	33.51735147416158	-112.0589191992561	6.47	100	0.108
C2	33.4079337622589	-112.03143461168538	7.68	100	0.128
C3	33.46618927969526	-112.00549354535113	7.48	100	0.125
C4	33.485401105961174	-112.02727644159832	7.04	100	0.117
C5	33.41635009395277	-112.05403215078535	7.31	100	0.122
S1	33.47881127876067	-112.13252936446902	0.0	1	0.0
S2	33.486010923443956	-112.14123614256322	0.0	1	0.0
S3	33.49350684707081	-112.00925903254662	0.0	1	0.0
S1	33.5116206012674	-112.06001527720446	0.0	1	0.0
S2	33.413035143025276	-112.03473532206428	0.0	1	0.0
S3	33.46611457200712	-112.01241795720465	0.0	1	0.0
S4	33.48251389957872	-112.0332850337816	0.0	1	0.0
S5	33.42197815908468	-112.0557235480565	0.0	1	0.0
Tmax=120
