0.0	8175.0	6257.0	6611.0	9696.0	7993.0	8675.0	7803.0	5676.0	6059.0	9146.0	7573.0	8194.0	0.0
8175.0	0.0	8119.0	6310.0	7029.0	12053.0	15958.0	459.0	7520.0	5916.0	6920.0	11922.0	15459.0	8175.0
6257.0	8119.0	0.0	3714.0	11395.0	6295.0	10215.0	6596.0	651.0	3164.0	11286.0	6163.0	9716.0	6257.0
6611.0	6310.0	3714.0	0.0	9586.0	8896.0	12833.0	3827.0	3660.0	551.0	9477.0	8765.0	12334.0	6655.0
9696.0	7029.0	11395.0	9586.0	0.0	14093.0	17998.0	8042.0	10796.0	9193.0	791.0	13961.0	17499.0	9696.0
7993.0	12053.0	6295.0	8896.0	14093.0	0.0	4660.0	11015.0	5784.0	8346.0	13543.0	517.8	4171.0	7993.0
8675.0	15958.0	10215.0	12833.0	17998.0	4660.0	0.0	14920.0	9710.0	12282.0	17448.0	4901.0	501.2	8675.0
7803.0	459.0	6596.0	3827.0	8042.0	11015.0	14920.0	0.0	6542.0	3433.0	7931.0	10883.0	14421.0	7803.0
5676.0	7520.0	651.0	3660.0	10796.0	5784.0	9710.0	6542.0	0.0	3109.0	10686.0	5653.0	9210.0	5676.0
6059.0	5916.0	3164.0	551.0	9193.0	8346.0	12282.0	3433.0	3109.0	0.0	9083.0	8214.0	11783.0	6059.0
9146.0	6920.0	11286.0	9477.0	791.0	13543.0	17448.0	7931.0	10686.0	9083.0	0.0	13411.0	16949.0	9146.0
7573.0	11922.0	6163.0	8765.0	13961.0	517.8	4901.0	10883.0	5653.0	8214.0	13411.0	0.0	4461.0	7573.0
8194.0	15459.0	9716.0	12334.0	17499.0	4171.0	501.2	14421.0	9210.0	11783.0	16949.0	4461.0	0.0	8270.0
0.0	8175.0	6257.0	6655.0	9696.0	7993.0	8675.0	7803.0	5676.0	6059.0	9146.0	7573.0	8270.0	0.0
