0.0	9184.0	7454.0	11278.0	8032.0	8700.0	9595.0	7878.0	8715.0	6259.0	9300.0	8520.0	7846.0	8770.0	7356.0	0.0
9184.0	0.0	16124.0	7587.0	10540.0	3822.0	13570.0	16118.0	1345.0	14929.0	5835.0	11028.0	3662.0	12744.0	16026.0	9304.0
7454.0	16124.0	0.0	12234.0	8819.0	15938.0	12699.0	1071.0	15793.0	1776.0	11507.0	9307.0	15084.0	11783.0	98.0	7385.0
11278.0	7587.0	12234.0	0.0	4614.0	13278.0	20688.0	12326.0	12935.0	11137.0	9023.0	5102.0	12423.0	19863.0	12233.0	11419.0
8032.0	10540.0	8819.0	4614.0	0.0	10024.0	16650.0	8815.0	10056.0	7625.0	5769.0	485.0	9170.0	16567.0	8722.0	8007.0
8700.0	3822.0	15938.0	13278.0	10024.0	0.0	10016.0	15633.0	3649.0	14444.0	9005.0	10543.0	669.0	9191.0	15540.0	8561.0
9595.0	13570.0	12699.0	20688.0	16650.0	10016.0	0.0	11304.0	13400.0	10831.0	18695.0	17816.0	9951.0	861.0	12403.0	9344.0
7878.0	16118.0	1071.0	12326.0	8815.0	15633.0	11304.0	0.0	15788.0	1771.0	11502.0	9302.0	15079.0	10631.0	973.0	7380.0
8715.0	1345.0	15793.0	12935.0	10056.0	3649.0	13400.0	15788.0	0.0	14460.0	5751.0	10560.0	3489.0	12571.0	15557.0	8835.0
6259.0	14929.0	1776.0	11137.0	7625.0	14444.0	10831.0	1771.0	14460.0	0.0	10312.0	8112.0	13889.0	10159.0	1677.0	6190.0
9300.0	5835.0	11507.0	9023.0	5769.0	9005.0	18695.0	11502.0	5751.0	10312.0	0.0	6315.0	8844.0	17853.0	11312.0	9281.0
8520.0	11028.0	9307.0	5102.0	485.0	10543.0	17816.0	9302.0	10560.0	8112.0	6315.0	0.0	9658.0	17055.0	9210.0	8495.0
7846.0	3662.0	15084.0	12423.0	9170.0	669.0	9951.0	15079.0	3489.0	13889.0	8844.0	9658.0	0.0	9144.0	14686.0	7955.0
8770.0	12744.0	11783.0	19863.0	16567.0	9191.0	861.0	10631.0	12571.0	10159.0	17853.0	17055.0	9144.0	0.0	11539.0	8480.0
7356.0	16026.0	98.0	12233.0	8722.0	15540.0	12403.0	973.0	15557.0	1677.0	11312.0	9210.0	14686.0	11539.0	0.0	7287.0
0.0	9304.0	7385.0	11419.0	8007.0	8561.0	9344.0	7380.0	8835.0	6190.0	9281.0	8495.0	7955.0	8480.0	7287.0	0.0
