StringID	x	y	profit	demand	 decayR
D0	33.465494239234175	-112.06887842234077	0	0	0
C2	33.4314571425501	-112.02189812541152	7.4	100	0.123
C4	33.51996432692685	-112.10228319347944	7.04	100	0.117
C5	33.42423280156935	-112.0980322537965	6.43	100	0.107
C1	33.40060265284305	-112.03439055661259	7.61	100	0.127
C2	33.500982231792435	-112.09952123574375	6.44	100	0.107
C3	33.49969644309442	-112.07651514154742	7.32	100	0.122
C4	33.40770670189867	-112.11185783762116	6.5	100	0.108
C5	33.46687774024789	-112.12625594665806	6.52	100	0.109
C6	33.47643698707029	-112.1186865468007	5.88	100	0.098
C7	33.42943485711081	-112.09344581552449	6.04	100	0.101
S2	33.43431182282629	-112.02581759533581	0.0	1	0.0
S4	33.51608910911906	-112.09991616259694	0.0	1	0.0
S5	33.42798291985344	-112.09539627571932	0.0	1	0.0
S1	33.4045821427909	-112.03649402251223	0.0	1	0.0
S2	33.497450273471365	-112.09648431075371	0.0	1	0.0
S3	33.49541706683113	-112.07556375884397	0.0	1	0.0
S4	33.41140571900186	-112.10912159214999	0.0	1	0.0
S5	33.46675306540126	-112.1210642986282	0.0	1	0.0
S6	33.47532923375304	-112.11366323554739	0.0	1	0.0
S7	33.433219374159314	-112.09088056509182	0.0	1	0.0
Tmax=120
