0.0	8849.0	8956.0	7052.0	10059.0	6631.0	4533.0	10023.0	5492.0	5689.0	6067.0	9338.0	8279.0	6987.0	9357.0	5873.0	4027.0	10256.0	5007.0	5052.0	5451.0	0.0
8849.0	0.0	16978.0	9731.0	7104.0	14803.0	13056.0	12548.0	13405.0	13600.0	8783.0	489.0	16250.0	9638.0	6962.0	14354.0	12548.0	12781.0	12918.0	12963.0	8251.0	8849.0
8956.0	16978.0	0.0	11116.0	18175.0	2398.0	4635.0	13992.0	7971.0	6172.0	10812.0	17476.0	526.0	11774.0	17473.0	3075.0	5163.0	14225.0	7489.0	5976.0	10283.0	8934.0
7052.0	9731.0	11116.0	0.0	8470.0	8791.0	10222.0	3448.0	7024.0	7231.0	1362.0	10220.0	10440.0	549.0	7768.0	8646.0	9903.0	3681.0	6537.0	6594.0	1584.0	7039.0
10059.0	7104.0	18175.0	8470.0	0.0	15855.0	14448.0	7925.0	14460.0	14655.0	8227.0	7594.0	17503.0	8377.0	510.0	15410.0	13942.0	8153.0	13974.0	14018.0	8332.0	10059.0
6631.0	14803.0	2398.0	8791.0	15855.0	0.0	2628.0	11667.0	5689.0	3890.0	8487.0	15288.0	1721.0	9449.0	15148.0	530.0	2865.0	11900.0	5207.0	3694.0	7958.0	6609.0
4533.0	13056.0	4635.0	10222.0	14448.0	2628.0	0.0	13383.0	8004.0	6205.0	9232.0	13544.0	3967.0	10129.0	13774.0	2320.0	500.0	13616.0	7522.0	6009.0	8702.0	4560.0
10023.0	12548.0	13992.0	3448.0	7925.0	11667.0	13383.0	0.0	9548.0	10106.0	4238.0	13037.0	13315.0	4278.0	7223.0	11521.0	13137.0	526.0	9413.0	9469.0	4818.0	10023.0
5492.0	13405.0	7971.0	7024.0	14460.0	5689.0	8004.0	9548.0	0.0	2095.0	6849.0	13889.0	7336.0	7693.0	13749.0	5854.0	7683.0	10130.0	482.0	2173.0	6558.0	5489.0
5689.0	13600.0	6172.0	7231.0	14655.0	3890.0	6205.0	10106.0	2095.0	0.0	7061.0	14089.0	5538.0	7905.0	13949.0	4057.0	5885.0	10341.0	1613.0	500.0	6758.0	5689.0
6067.0	8783.0	10812.0	1362.0	8227.0	8487.0	9232.0	4238.0	6849.0	7061.0	0.0	9271.0	10136.0	1312.0	7525.0	8042.0	8913.0	4471.0	6365.0	6422.0	594.0	6067.0
9338.0	489.0	17476.0	10220.0	7594.0	15288.0	13544.0	13037.0	13889.0	14089.0	9271.0	0.0	16738.0	10126.0	7450.0	14843.0	13036.0	13269.0	13407.0	13452.0	8739.0	9338.0
8279.0	16250.0	526.0	10440.0	17503.0	1721.0	3967.0	13315.0	7336.0	5538.0	10136.0	16738.0	0.0	11097.0	16797.0	2398.0	4482.0	13548.0	6855.0	5342.0	9606.0	8258.0
6987.0	9638.0	11774.0	549.0	8377.0	9449.0	10129.0	4278.0	7693.0	7905.0	1312.0	10126.0	11097.0	0.0	7675.0	8940.0	9810.0	4511.0	7210.0	7266.0	1492.0	6985.0
9357.0	6962.0	17473.0	7768.0	510.0	15148.0	13774.0	7223.0	13749.0	13949.0	7525.0	7450.0	16797.0	7675.0	0.0	14707.0	13240.0	7450.0	13271.0	13316.0	7630.0	9356.0
5873.0	14354.0	3075.0	8646.0	15410.0	530.0	2320.0	11521.0	5854.0	4057.0	8042.0	14843.0	2398.0	8940.0	14707.0	0.0	2185.0	11754.0	5374.0	3861.0	7508.0	5851.0
4027.0	12548.0	5163.0	9903.0	13942.0	2865.0	500.0	13137.0	7683.0	5885.0	8913.0	13036.0	4482.0	9810.0	13240.0	2185.0	0.0	13297.0	7202.0	5689.0	8383.0	4027.0
10256.0	12781.0	14225.0	3681.0	8153.0	11900.0	13616.0	526.0	10130.0	10341.0	4471.0	13269.0	13548.0	4511.0	7450.0	11754.0	13297.0	0.0	9646.0	9702.0	5051.0	10256.0
5007.0	12918.0	7489.0	6537.0	13974.0	5207.0	7522.0	9413.0	482.0	1613.0	6365.0	13407.0	6855.0	7210.0	13271.0	5374.0	7202.0	9646.0	0.0	1691.0	6076.0	5007.0
5052.0	12963.0	5976.0	6594.0	14018.0	3694.0	6009.0	9469.0	2173.0	500.0	6422.0	13452.0	5342.0	7266.0	13316.0	3861.0	5689.0	9702.0	1691.0	0.0	6121.0	5052.0
5451.0	8251.0	10283.0	1584.0	8332.0	7958.0	8702.0	4818.0	6558.0	6758.0	594.0	8739.0	9606.0	1492.0	7630.0	7508.0	8383.0	5051.0	6076.0	6121.0	0.0	5451.0
0.0	8849.0	8934.0	7039.0	10059.0	6609.0	4560.0	10023.0	5489.0	5689.0	6067.0	9338.0	8258.0	6985.0	9356.0	5851.0	4027.0	10256.0	5007.0	5052.0	5451.0	0.0
