0.0	10206.0	8320.0	8956.0	10059.0	6631.0	4533.0	10023.0	5492.0	5689.0	6067.0	9004.0	7723.0	8279.0	9357.0	5873.0	4027.0	10256.0	5007.0	5052.0	5451.0	0.0
10206.0	0.0	9600.0	16857.0	9073.0	15094.0	12934.0	14516.0	14910.0	15105.0	10751.0	513.0	9416.0	16129.0	8930.0	14379.0	12427.0	14749.0	14423.0	14468.0	10219.0	10250.0
8320.0	9600.0	0.0	9534.0	12855.0	7833.0	6003.0	18102.0	13291.0	11492.0	14364.0	8398.0	549.0	8890.0	12712.0	7841.0	5899.0	18335.0	12810.0	11296.0	13730.0	8320.0
8956.0	16857.0	9534.0	0.0	18175.0	2398.0	4635.0	13992.0	7971.0	6172.0	10812.0	15663.0	9523.0	503.0	17473.0	3075.0	5163.0	14225.0	7489.0	5976.0	10283.0	8934.0
10059.0	9073.0	12855.0	18175.0	0.0	15855.0	14448.0	7925.0	14460.0	14655.0	8227.0	8816.0	12260.0	17503.0	528.0	15410.0	13942.0	8153.0	13974.0	14018.0	8332.0	10059.0
6631.0	15094.0	7833.0	2398.0	15855.0	0.0	2628.0	11667.0	5689.0	3890.0	8487.0	13892.0	7784.0	1721.0	15148.0	506.0	2865.0	11900.0	5207.0	3694.0	7958.0	6609.0
4533.0	12934.0	6003.0	4635.0	14448.0	2628.0	0.0	13383.0	8004.0	6205.0	9232.0	11732.0	5805.0	3967.0	13774.0	2320.0	511.0	13616.0	7522.0	6009.0	8702.0	4560.0
10023.0	14516.0	18102.0	13992.0	7925.0	11667.0	13383.0	0.0	9548.0	10106.0	4238.0	14179.0	17504.0	13315.0	7223.0	11521.0	13137.0	493.0	9413.0	9469.0	4818.0	10023.0
5492.0	14910.0	13291.0	7971.0	14460.0	5689.0	8004.0	9548.0	0.0	2095.0	6849.0	13702.0	12747.0	7336.0	13749.0	5854.0	7683.0	10130.0	482.0	2173.0	6558.0	5489.0
5689.0	15105.0	11492.0	6172.0	14655.0	3890.0	6205.0	10106.0	2095.0	0.0	7061.0	13902.0	10950.0	5538.0	13949.0	4057.0	5885.0	10341.0	1613.0	536.0	6758.0	5689.0
6067.0	10751.0	14364.0	10812.0	8227.0	8487.0	9232.0	4238.0	6849.0	7061.0	0.0	10414.0	13738.0	10136.0	7525.0	8042.0	8913.0	4471.0	6365.0	6422.0	594.0	6067.0
9004.0	513.0	8398.0	15663.0	8816.0	13892.0	11732.0	14179.0	13702.0	13902.0	10414.0	0.0	8213.0	14926.0	8672.0	13177.0	11224.0	14414.0	13220.0	13265.0	9882.0	9048.0
7723.0	9416.0	549.0	9523.0	12260.0	7784.0	5805.0	17504.0	12747.0	10950.0	13738.0	8213.0	0.0	8846.0	12116.0	7249.0	5297.0	17738.0	12266.0	10753.0	13133.0	7723.0
8279.0	16129.0	8890.0	503.0	17503.0	1721.0	3967.0	13315.0	7336.0	5538.0	10136.0	14926.0	8846.0	0.0	16797.0	2398.0	4482.0	13548.0	6855.0	5342.0	9606.0	8258.0
9357.0	8930.0	12712.0	17473.0	528.0	15148.0	13774.0	7223.0	13749.0	13949.0	7525.0	8672.0	12116.0	16797.0	0.0	14707.0	13240.0	7450.0	13271.0	13316.0	7630.0	9356.0
5873.0	14379.0	7841.0	3075.0	15410.0	506.0	2320.0	11521.0	5854.0	4057.0	8042.0	13177.0	7249.0	2398.0	14707.0	0.0	2185.0	11754.0	5374.0	3861.0	7508.0	5851.0
4027.0	12427.0	5899.0	5163.0	13942.0	2865.0	511.0	13137.0	7683.0	5885.0	8913.0	11224.0	5297.0	4482.0	13240.0	2185.0	0.0	13297.0	7202.0	5689.0	8383.0	4027.0
10256.0	14749.0	18335.0	14225.0	8153.0	11900.0	13616.0	493.0	10130.0	10341.0	4471.0	14414.0	17738.0	13548.0	7450.0	11754.0	13297.0	0.0	9646.0	9702.0	5051.0	10256.0
5007.0	14423.0	12810.0	7489.0	13974.0	5207.0	7522.0	9413.0	482.0	1613.0	6365.0	13220.0	12266.0	6855.0	13271.0	5374.0	7202.0	9646.0	0.0	1691.0	6076.0	5007.0
5052.0	14468.0	11296.0	5976.0	14018.0	3694.0	6009.0	9469.0	2173.0	536.0	6422.0	13265.0	10753.0	5342.0	13316.0	3861.0	5689.0	9702.0	1691.0	0.0	6121.0	5052.0
5451.0	10219.0	13730.0	10283.0	8332.0	7958.0	8702.0	4818.0	6558.0	6758.0	594.0	9882.0	13133.0	9606.0	7630.0	7508.0	8383.0	5051.0	6076.0	6121.0	0.0	5451.0
0.0	10250.0	8320.0	8934.0	10059.0	6609.0	4560.0	10023.0	5489.0	5689.0	6067.0	9048.0	7723.0	8258.0	9356.0	5851.0	4027.0	10256.0	5007.0	5052.0	5451.0	0.0
