0.0	6700.0	5249.0	7169.0	7150.0	5541.0	4334.0	6349.0	5930.0	0.0
6700.0	0.0	3123.0	4784.0	10790.0	450.0	3333.0	4721.0	9554.0	6700.0
5249.0	3123.0	0.0	2194.0	8188.0	1136.0	547.0	1598.0	6952.0	5249.0
7169.0	4784.0	2194.0	0.0	8223.0	2797.0	2835.0	468.0	7767.0	7214.0
7150.0	10790.0	8188.0	8223.0	0.0	9226.0	7877.0	7625.0	483.0	7128.0
5541.0	450.0	1136.0	2797.0	9226.0	0.0	1441.0	2734.0	7989.0	5555.0
4334.0	3333.0	547.0	2835.0	7877.0	1441.0	0.0	2015.0	6640.0	4334.0
6349.0	4721.0	1598.0	468.0	7625.0	2734.0	2015.0	0.0	6906.0	6348.0
5930.0	9554.0	6952.0	7767.0	483.0	7989.0	6640.0	6906.0	0.0	5930.0
0.0	6700.0	5249.0	7214.0	7128.0	5555.0	4334.0	6348.0	5930.0	0.0
