0.0	756.0	1101.0	901.0	692.0	672.0	923.0	833.0	677.0	0.0
756.0	0.0	1268.0	244.0	974.0	157.0	1093.0	176.0	979.0	753.0
1101.0	1268.0	0.0	1316.0	1432.0	1087.0	221.0	1248.0	1417.0	1011.0
901.0	244.0	1316.0	0.0	1122.0	305.0	1240.0	94.0	1127.0	901.0
692.0	974.0	1432.0	1122.0	0.0	972.0	1444.0	1120.0	395.0	892.0
672.0	157.0	1087.0	305.0	972.0	0.0	991.0	227.0	890.0	651.0
923.0	1093.0	221.0	1240.0	1444.0	991.0	0.0	1143.0	1316.0	906.0
833.0	176.0	1248.0	94.0	1120.0	227.0	1143.0	0.0	1032.0	806.0
677.0	979.0	1417.0	1127.0	395.0	890.0	1316.0	1032.0	0.0	696.0
0.0	753.0	1011.0	901.0	892.0	651.0	906.0	806.0	696.0	0.0
