0.0	5352.0	10306.0	6992.0	6422.0	4620.0	8304.0	6163.0	6025.0	0.0
5352.0	0.0	11994.0	2041.0	10123.0	869.0	10855.0	1213.0	9651.0	5312.0
10306.0	11994.0	0.0	13674.0	17057.0	11302.0	2105.0	12846.0	16660.0	9443.0
6992.0	2041.0	13674.0	0.0	11729.0	2475.0	12461.0	828.0	11257.0	6918.0
6422.0	10123.0	17057.0	11729.0	0.0	11489.0	16975.0	12966.0	4272.0	8861.0
4620.0	869.0	11302.0	2475.0	11489.0	0.0	10091.0	1648.0	8954.0	4548.0
8304.0	10855.0	2105.0	12461.0	16975.0	10091.0	0.0	11691.0	14171.0	8288.0
6163.0	1213.0	12846.0	828.0	12966.0	1648.0	11691.0	0.0	10429.0	6090.0
6025.0	9651.0	16660.0	11257.0	4272.0	8954.0	14171.0	10429.0	0.0	6157.0
0.0	5312.0	9443.0	6918.0	8861.0	4548.0	8288.0	6090.0	6157.0	0.0
