0.0	4970.0	8259.0	9657.0	11063.0	3854.0	7688.0	9782.0	9786.0	0.0
4970.0	0.0	5740.0	5814.0	6051.0	755.0	5169.0	5938.0	5395.0	4435.0
8259.0	5740.0	0.0	11567.0	10668.0	5764.0	2978.0	10719.0	10012.0	8365.0
9657.0	5814.0	11567.0	0.0	1948.0	5913.0	10685.0	667.0	2092.0	9593.0
11063.0	6051.0	10668.0	1948.0	0.0	6707.0	10261.0	1679.0	740.0	10387.0
3854.0	755.0	5764.0	5913.0	6707.0	0.0	5188.0	5927.0	5932.0	4889.0
7688.0	5169.0	2978.0	10685.0	10261.0	5188.0	0.0	14153.0	14158.0	7934.0
9782.0	5938.0	10719.0	667.0	1679.0	5927.0	14153.0	0.0	1822.0	9593.0
9786.0	5395.0	10012.0	2092.0	740.0	5932.0	14158.0	1822.0	0.0	9731.0
0.0	4435.0	8365.0	9593.0	10387.0	4889.0	7934.0	9593.0	9731.0	0.0
