0.0	4422.0	8437.0	4833.0	7201.0	3699.0	6515.0	8027.0	8204.0	4040.0	8002.0	4495.0	6284.0	3159.0	5917.0	7731.0	7748.0	0.0
4422.0	0.0	12243.0	8750.0	2833.0	7174.0	4260.0	11511.0	11689.0	428.0	11808.0	8412.0	2330.0	6644.0	3937.0	11216.0	11233.0	4424.0
8437.0	12243.0	0.0	4098.0	12009.0	10189.0	14539.0	9444.0	8937.0	11582.0	295.9	4408.0	11034.0	10161.0	13945.0	9168.0	8413.0	8176.0
4833.0	8750.0	4098.0	0.0	11077.0	6189.0	10539.0	5414.0	4918.0	8290.0	3846.0	355.3	10266.0	6162.0	9945.0	5131.0	4389.0	4755.0
7201.0	2833.0	12009.0	11077.0	0.0	9927.0	7012.0	14264.0	14442.0	3181.0	11836.0	10805.0	314.4	9396.0	6690.0	13968.0	13986.0	7177.0
3699.0	7174.0	10189.0	6189.0	9927.0	0.0	4641.0	4829.0	4913.0	6769.0	10016.0	5800.0	8875.0	346.0	4107.0	4534.0	4457.0	3693.0
6515.0	4260.0	14539.0	10539.0	7012.0	4641.0	0.0	9239.0	8839.0	262.9	14446.0	10230.0	6038.0	4454.0	937.0	8810.0	8383.0	6611.0
8027.0	11511.0	9444.0	5414.0	14264.0	4829.0	9239.0	0.0	1376.0	11021.0	356.8	5459.0	13127.0	4772.0	8539.0	535.0	1581.0	7935.0
8204.0	11689.0	8937.0	4918.0	14442.0	4913.0	8839.0	1376.0	0.0	11188.0	8672.0	305.0	13294.0	4939.0	8330.0	1111.0	606.0	8102.0
4040.0	428.0	11582.0	8290.0	3181.0	6769.0	262.9	11021.0	11188.0	0.0	11439.0	8040.0	2301.0	6272.0	3566.0	10844.0	10862.0	4053.0
8002.0	11808.0	295.9	3846.0	11836.0	10016.0	14446.0	356.8	8672.0	11439.0	0.0	4026.0	10653.0	9779.0	13563.0	8786.0	8031.0	7794.0
4495.0	8412.0	4408.0	355.3	10805.0	5800.0	10230.0	5459.0	305.0	8040.0	4026.0	0.0	9938.0	5712.0	9495.0	5209.0	4466.0	4427.0
6284.0	2330.0	11034.0	10266.0	314.4	8875.0	6038.0	13127.0	13294.0	2301.0	10653.0	9938.0	0.0	8369.0	5666.0	12941.0	12959.0	6295.0
3159.0	6644.0	10161.0	6162.0	9396.0	346.0	4454.0	4772.0	4939.0	6272.0	9779.0	5712.0	8369.0	0.0	3851.0	4572.0	4589.0	3163.0
5917.0	3937.0	13945.0	9945.0	6690.0	4107.0	1537.0	8539.0	8330.0	3566.0	13563.0	9495.0	5666.0	3851.0	0.0	8465.0	8039.0	6004.0
7731.0	11216.0	9168.0	5131.0	13968.0	4534.0	8810.0	535.0	1111.0	10844.0	8786.0	5209.0	12941.0	4572.0	8465.0	0.0	1321.0	7644.0
7748.0	11233.0	8413.0	4389.0	13986.0	4457.0	8383.0	1581.0	606.0	10862.0	8031.0	4466.0	12959.0	4589.0	8039.0	1321.0	0.0	7662.0
0.0	4424.0	8176.0	4755.0	7177.0	3693.0	6611.0	7935.0	8102.0	4053.0	7794.0	4427.0	6295.0	3163.0	6004.0	7644.0	7662.0	0.0
