0.0	957.0	721.0	859.0	823.0	1009.0	861.0	878.0	930.0	648.0	833.0	802.0	856.0	718.0	805.0	0.0
957.0	0.0	1486.0	1229.0	1492.0	1699.0	1551.0	1568.0	124.0	1424.0	1186.0	1492.0	1546.0	1483.0	1495.0	947.0
721.0	1486.0	0.0	509.0	508.0	493.0	438.0	412.0	1460.0	128.0	553.0	542.0	390.0	336.0	418.0	761.0
859.0	1229.0	509.0	0.0	795.0	877.0	760.0	777.0	1178.0	438.0	121.0	828.0	755.0	622.0	704.0	941.0
823.0	1492.0	508.0	795.0	0.0	436.0	341.0	287.0	1496.0	443.0	822.0	284.0	315.0	284.0	285.0	900.0
1009.0	1699.0	493.0	877.0	436.0	0.0	206.0	106.0	1553.0	418.0	809.0	313.0	143.0	276.0	211.0	978.0
861.0	1551.0	438.0	760.0	341.0	206.0	0.0	183.0	1517.0	405.0	783.0	373.0	161.0	233.0	167.0	921.0
878.0	1568.0	412.0	777.0	287.0	106.0	183.0	0.0	1544.0	431.0	810.0	316.0	52.0	259.0	194.0	947.0
930.0	124.0	1460.0	1178.0	1496.0	1553.0	1517.0	1544.0	0.0	1344.0	1106.0	1485.0	1539.0	1465.0	1488.0	940.0
648.0	1424.0	128.0	438.0	443.0	418.0	405.0	431.0	1344.0	0.0	446.0	460.0	388.0	255.0	337.0	686.0
833.0	1186.0	553.0	121.0	822.0	809.0	783.0	810.0	1106.0	446.0	0.0	848.0	783.0	650.0	732.0	893.0
802.0	1492.0	542.0	828.0	284.0	313.0	373.0	316.0	1485.0	460.0	848.0	0.0	345.0	305.0	305.0	882.0
856.0	1546.0	390.0	755.0	315.0	143.0	161.0	52.0	1539.0	388.0	783.0	345.0	0.0	220.0	154.0	908.0
718.0	1483.0	336.0	622.0	284.0	276.0	233.0	259.0	1465.0	255.0	650.0	305.0	220.0	0.0	155.0	749.0
805.0	1495.0	418.0	704.0	285.0	211.0	167.0	194.0	1488.0	337.0	732.0	305.0	154.0	155.0	0.0	876.0
0.0	947.0	761.0	941.0	900.0	978.0	921.0	947.0	940.0	686.0	893.0	882.0	908.0	749.0	876.0	0.0
