0.0	7590.0	5143.0	7251.0	9146.0	6912.0	4560.0	7451.0	9261.0	0.0
7590.0	0.0	6027.0	9700.0	13775.0	273.6	5870.0	9940.0	13976.0	7565.0
5143.0	6027.0	0.0	3788.0	7864.0	5580.0	317.1	4029.0	8709.0	5130.0
7251.0	9700.0	3788.0	0.0	7447.0	9170.0	3784.0	289.9	8589.0	7128.0
9146.0	13775.0	7864.0	7447.0	0.0	13098.0	7716.0	7273.0	332.8	8884.0
6912.0	273.6	5580.0	9170.0	13098.0	0.0	5457.0	9527.0	13563.0	6911.0
4560.0	5870.0	317.1	3784.0	7716.0	5457.0	0.0	4117.0	8142.0	4551.0
7451.0	9940.0	4029.0	289.9	7273.0	9527.0	4117.0	0.0	8597.0	7348.0
9261.0	13976.0	8709.0	8589.0	332.8	13563.0	8142.0	8597.0	0.0	9046.0
0.0	7565.0	5130.0	7128.0	8884.0	6911.0	4551.0	7348.0	9046.0	0.0
