0.0	9109.0	6120.0	8655.0	10881.0	8296.0	5446.0	8862.0	11075.0	0.0
9109.0	0.0	7314.0	11680.0	16414.0	458.3	7120.0	12011.0	16691.0	9109.0
6120.0	7314.0	0.0	4510.0	9245.0	6784.0	515.4	4841.0	10264.0	6137.0
8655.0	11680.0	4510.0	0.0	8868.0	11150.0	4615.0	541.6	10315.0	8655.0
10881.0	16414.0	9245.0	8868.0	0.0	15874.0	9362.0	8857.0	539.7	10881.0
8296.0	458.3	6784.0	11150.0	15874.0	0.0	6591.0	11481.0	16162.0	8296.0
5446.0	7120.0	515.4	4615.0	9362.0	6591.0	0.0	4951.0	9592.0	5454.0
8862.0	12011.0	4841.0	541.6	8857.0	11481.0	4951.0	0.0	10304.0	8862.0
11075.0	16691.0	10264.0	10315.0	539.7	16162.0	9592.0	10304.0	0.0	11075.0
0.0	9109.0	6137.0	8655.0	10881.0	8296.0	5454.0	8862.0	11075.0	0.0
