0.0	1141.0	959.0	871.0	926.0	1059.0	1057.0	905.0	845.0	807.0	954.0	0.0
1141.0	0.0	258.0	1609.0	1638.0	1828.0	674.0	261.0	1583.0	1519.0	1764.0	1158.0
959.0	258.0	0.0	1450.0	1479.0	1669.0	515.0	102.0	1424.0	1360.0	1604.0	999.0
871.0	1609.0	1450.0	0.0	1146.0	756.0	1507.0	1362.0	169.0	1021.0	709.0	842.0
926.0	1638.0	1479.0	1146.0	0.0	569.0	1591.0	1439.0	1081.0	138.0	497.0	939.0
1059.0	1828.0	1669.0	756.0	569.0	0.0	1856.0	1712.0	714.0	445.0	202.0	1090.0
1057.0	674.0	515.0	1507.0	1591.0	1856.0	0.0	497.0	1518.0	1405.0	1649.0	1051.0
905.0	261.0	102.0	1362.0	1439.0	1712.0	497.0	0.0	1365.0	1302.0	1546.0	941.0
845.0	1583.0	1424.0	169.0	1081.0	714.0	1518.0	1365.0	0.0	926.0	614.0	984.0
807.0	1519.0	1360.0	1021.0	138.0	445.0	1405.0	1302.0	926.0	0.0	372.0	813.0
954.0	1764.0	1604.0	709.0	497.0	202.0	1649.0	1546.0	614.0	372.0	0.0	903.0
0.0	1158.0	999.0	842.0	939.0	1090.0	1051.0	941.0	984.0	813.0	903.0	0.0
