0.0	8032.0	3697.0	6947.0	8677.0	3350.0	3832.0	7413.0	3035.0	5907.0	8114.0	2893.0	3167.0	0.0
8032.0	0.0	11204.0	11809.0	12441.0	9350.0	11612.0	372.0	10549.0	10762.0	11876.0	9102.0	10947.0	7815.0
3697.0	11204.0	0.0	7815.0	9545.0	2304.0	3317.0	10850.0	247.0	6775.0	8982.0	2214.0	2953.0	3724.0
6947.0	11809.0	7815.0	0.0	2238.0	9340.0	4538.0	11410.0	7516.0	287.0	2329.0	9063.0	4923.0	6930.0
8677.0	12441.0	9545.0	2238.0	0.0	11035.0	6232.0	11993.0	9210.0	2827.0	355.0	10757.0	6618.0	8625.0
3350.0	9350.0	2304.0	9340.0	11035.0	0.0	4840.0	8963.0	2366.0	8309.0	10516.0	384.0	4453.0	3354.0
3832.0	11612.0	3317.0	4538.0	6232.0	4840.0	0.0	11239.0	3044.0	3535.0	5742.0	4591.0	297.0	3854.0
7413.0	372.0	10850.0	11410.0	11993.0	8963.0	11239.0	0.0	9993.0	10209.0	11294.0	8546.0	10391.0	7262.0
3035.0	10549.0	247.0	7516.0	9210.0	2366.0	3044.0	9993.0	0.0	6499.0	8706.0	2105.0	2643.0	3050.0
5907.0	10762.0	6775.0	287.0	2827.0	8309.0	3535.0	10209.0	6499.0	0.0	2298.0	8033.0	3894.0	5900.0
8114.0	11876.0	8982.0	2329.0	355.0	10516.0	5742.0	11294.0	8706.0	2298.0	0.0	10202.0	6063.0	8069.0
2893.0	9102.0	2214.0	9063.0	10757.0	384.0	4591.0	8546.0	2105.0	8033.0	10202.0	0.0	4179.0	2901.0
3167.0	10947.0	2953.0	4923.0	6618.0	4453.0	297.0	10391.0	2643.0	3894.0	6063.0	4179.0	0.0	3182.0
0.0	7815.0	3724.0	6930.0	8625.0	3354.0	3854.0	7262.0	3050.0	5900.0	8069.0	2901.0	3182.0	0.0
