0.0	6518.0	9090.0	9064.0	10062.0	13291.0	9212.0	8684.0	10741.0	6271.0	8715.0	8369.0	9112.0	10380.0	8683.0	7901.0	10562.0	0.0
6518.0	0.0	5454.0	14997.0	10926.0	13498.0	11667.0	14213.0	11577.0	704.0	5099.0	14061.0	9976.0	10587.0	11065.0	13430.0	11398.0	6510.0
9090.0	5454.0	0.0	17573.0	15165.0	9023.0	14243.0	16602.0	15773.0	4846.0	624.0	16637.0	14215.0	6112.0	13640.0	15818.0	15594.0	8899.0
9064.0	14997.0	17573.0	0.0	10020.0	20806.0	4805.0	8860.0	5747.0	14654.0	17098.0	1254.0	9890.0	17895.0	6499.0	8807.0	5507.0	9298.0
10062.0	10926.0	15165.0	10020.0	0.0	23225.0	8927.0	11799.0	5421.0	11641.0	14826.0	10843.0	650.0	20314.0	5800.0	11214.0	6312.0	10277.0
13291.0	13498.0	9023.0	20806.0	23225.0	0.0	22279.0	15946.0	23776.0	12848.0	8377.0	20338.0	22555.0	2969.0	21643.0	15228.0	23597.0	13196.0
9212.0	11667.0	14243.0	4805.0	8927.0	22279.0	0.0	10349.0	4058.0	11412.0	13856.0	3839.0	8201.0	19384.0	3254.0	10297.0	3819.0	9305.0
8684.0	14213.0	16602.0	8860.0	11799.0	15946.0	10349.0	0.0	11914.0	14406.0	16470.0	8438.0	11169.0	12475.0	10653.0	805.0	11735.0	8340.0
10741.0	11577.0	15773.0	5747.0	5421.0	23776.0	4058.0	11914.0	0.0	12309.0	15444.0	6169.0	5830.0	20933.0	4821.0	11826.0	644.0	10870.0
6271.0	704.0	4846.0	14654.0	11641.0	12848.0	11412.0	14406.0	12309.0	0.0	4212.0	13524.0	10045.0	9700.0	10528.0	12892.0	11467.0	5973.0
8715.0	5099.0	624.0	17098.0	14826.0	8377.0	13856.0	16470.0	15444.0	4212.0	0.0	16262.0	14177.0	5488.0	13265.0	15382.0	15219.0	8524.0
8369.0	14061.0	16637.0	1254.0	10843.0	20338.0	3839.0	8438.0	6169.0	13524.0	16262.0	0.0	10688.0	17451.0	5672.0	8364.0	6305.0	8473.0
9112.0	9976.0	14215.0	9890.0	650.0	22555.0	8201.0	11169.0	5830.0	10045.0	14177.0	10688.0	0.0	19259.0	5669.0	10573.0	6181.0	9222.0
10380.0	10587.0	6112.0	17895.0	20314.0	2969.0	19384.0	12475.0	20933.0	9700.0	5488.0	17451.0	19259.0	0.0	18748.0	12333.0	20702.0	10301.0
8683.0	11065.0	13640.0	6499.0	5800.0	21643.0	3254.0	10653.0	4821.0	10528.0	13265.0	5672.0	5669.0	18748.0	0.0	10169.0	4127.0	9178.0
7901.0	13430.0	15818.0	8807.0	11214.0	15228.0	10297.0	805.0	11826.0	12892.0	15382.0	8364.0	10573.0	12333.0	10169.0	0.0	11841.0	7845.0
10562.0	11398.0	15594.0	5507.0	6312.0	23597.0	3819.0	11735.0	644.0	11467.0	15219.0	6305.0	6181.0	20702.0	4127.0	11841.0	0.0	10226.0
0.0	6510.0	8899.0	9298.0	10277.0	13196.0	9305.0	8340.0	10870.0	5973.0	8524.0	8473.0	9222.0	10301.0	9178.0	7845.0	10226.0	0.0
