0.0	984.0	998.0	878.0	793.0	985.0	765.0	1020.0	696.0	1018.0	985.0	841.0	731.0	973.0	741.0	1150.0	669.0	0.0
984.0	0.0	1604.0	1688.0	1566.0	1748.0	645.0	1260.0	628.0	175.0	1551.0	1654.0	1485.0	1794.0	696.0	1240.0	661.0	1027.0
998.0	1604.0	0.0	1261.0	720.0	1108.0	1544.0	1512.0	1429.0	1648.0	234.0	1234.0	695.0	1132.0	1480.0	1649.0	1402.0	1047.0
878.0	1688.0	1261.0	0.0	748.0	382.0	1151.0	598.0	1179.0	1654.0	1260.0	140.0	740.0	370.0	1203.0	976.0	1108.0	919.0
793.0	1566.0	720.0	748.0	0.0	489.0	1330.0	894.0	1278.0	1527.0	660.0	639.0	152.0	535.0	1342.0	1155.0	1206.0	844.0
985.0	1748.0	1108.0	382.0	489.0	0.0	1425.0	879.0	1414.0	1706.0	1012.0	386.0	519.0	159.0	1477.0	1250.0	1342.0	1004.0
765.0	645.0	1544.0	1151.0	1330.0	1425.0	0.0	652.0	245.0	685.0	1486.0	1115.0	1218.0	1429.0	141.0	624.0	278.0	780.0
1020.0	1260.0	1512.0	598.0	894.0	879.0	652.0	0.0	811.0	1300.0	1474.0	576.0	968.0	901.0	735.0	508.0	818.0	1075.0
696.0	628.0	1429.0	1179.0	1278.0	1414.0	245.0	811.0	0.0	667.0	1334.0	1160.0	1228.0	1435.0	220.0	818.0	120.0	684.0
1018.0	175.0	1648.0	1654.0	1527.0	1706.0	685.0	1300.0	667.0	0.0	1580.0	1641.0	1514.0	1823.0	753.0	1297.0	718.0	1056.0
985.0	1551.0	234.0	1260.0	660.0	1012.0	1486.0	1474.0	1334.0	1580.0	0.0	1200.0	644.0	1075.0	1448.0	1598.0	1327.0	975.0
841.0	1654.0	1234.0	140.0	639.0	386.0	1115.0	576.0	1160.0	1641.0	1200.0	0.0	713.0	413.0	1185.0	959.0	1090.0	893.0
731.0	1485.0	695.0	740.0	152.0	519.0	1218.0	968.0	1228.0	1514.0	644.0	713.0	0.0	492.0	1191.0	1004.0	1054.0	693.0
973.0	1794.0	1132.0	370.0	535.0	159.0	1429.0	901.0	1435.0	1823.0	1075.0	413.0	492.0	0.0	1483.0	1257.0	1349.0	1010.0
741.0	696.0	1480.0	1203.0	1342.0	1477.0	141.0	735.0	220.0	753.0	1448.0	1185.0	1191.0	1483.0	0.0	674.0	265.0	782.0
1150.0	1240.0	1649.0	976.0	1155.0	1250.0	624.0	508.0	818.0	1297.0	1598.0	959.0	1004.0	1257.0	674.0	0.0	925.0	1248.0
669.0	661.0	1402.0	1108.0	1206.0	1342.0	278.0	818.0	120.0	718.0	1327.0	1090.0	1054.0	1349.0	265.0	925.0	0.0	628.0
0.0	1027.0	1047.0	919.0	844.0	1004.0	780.0	1075.0	684.0	1056.0	975.0	893.0	693.0	1010.0	782.0	1248.0	628.0	0.0
