0.0	4963.0	9626.0	8701.0	6493.0	4240.0	9030.0	8561.0	5575.0	0.0
4963.0	0.0	13927.0	3838.0	10572.0	463.0	13526.0	3698.0	9664.0	4963.0
9626.0	13927.0	0.0	17705.0	6020.0	13723.0	501.0	17565.0	6222.0	9626.0
8701.0	3838.0	17705.0	0.0	12576.0	4529.0	17244.0	456.0	12441.0	8701.0
6493.0	10572.0	6020.0	12576.0	0.0	9854.0	5561.0	12436.0	496.0	6493.0
4240.0	463.0	13723.0	4529.0	9854.0	0.0	13128.0	4366.0	8937.0	4240.0
9030.0	13526.0	501.0	17244.0	5561.0	13128.0	0.0	17109.0	5587.0	9030.0
8561.0	3698.0	17565.0	456.0	12436.0	4366.0	17109.0	0.0	12301.0	8561.0
5575.0	9664.0	6222.0	12441.0	496.0	8937.0	5587.0	12301.0	0.0	5575.0
0.0	4963.0	9626.0	8701.0	6493.0	4240.0	9030.0	8561.0	5575.0	0.0
