0.0	6678.0	9395.0	8758.0	10558.0	9711.0	5805.0	8904.0	8422.0	9877.0	8964.0	0.0
6678.0	0.0	10809.0	12126.0	3946.0	8105.0	1058.0	10318.0	11539.0	3216.0	7358.0	6607.0
9395.0	10809.0	0.0	5600.0	13845.0	18912.0	10690.0	1161.0	5013.0	13430.0	18166.0	9403.0
8758.0	12126.0	5600.0	0.0	16866.0	18267.0	11381.0	5096.0	921.0	15028.0	17521.0	8684.0
10558.0	3946.0	13845.0	16866.0	0.0	8800.0	4985.0	12710.0	16322.0	950.0	8054.0	10542.0
9711.0	8105.0	18912.0	18267.0	8800.0	0.0	8338.0	18342.0	17310.0	8070.0	804.0	9811.0
5805.0	1058.0	10690.0	11381.0	4985.0	8338.0	0.0	10121.0	10667.0	4257.0	7546.0	5730.0
8904.0	10318.0	1161.0	5096.0	12710.0	18342.0	10121.0	0.0	4522.0	13649.0	17674.0	8911.0
8422.0	11539.0	5013.0	921.0	16322.0	17310.0	10667.0	4522.0	0.0	14441.0	16566.0	8426.0
9877.0	3216.0	13430.0	15028.0	950.0	8070.0	4257.0	13649.0	14441.0	0.0	7324.0	9814.0
8964.0	7358.0	18166.0	17521.0	8054.0	804.0	7546.0	17674.0	16566.0	7324.0	0.0	9064.0
0.0	6607.0	9403.0	8684.0	10542.0	9811.0	5730.0	8911.0	8426.0	9814.0	9064.0	0.0
