0.0	7478.0	4562.0	8813.0	7656.0	6645.0	3902.0	5712.0	7078.0	0.0
7478.0	0.0	8188.0	10865.0	14790.0	368.0	7997.0	7763.0	14217.0	7302.0
4562.0	8188.0	0.0	4614.0	9600.0	7568.0	325.0	1486.0	9189.0	4561.0
8813.0	10865.0	4614.0	0.0	13864.0	10263.0	4890.0	356.0	13452.0	8795.0
7656.0	14790.0	9600.0	13864.0	0.0	14199.0	9051.0	10835.0	385.0	7715.0
6645.0	368.0	7568.0	10263.0	14199.0	0.0	7192.0	7036.0	13415.0	6497.0
3902.0	7997.0	325.0	4890.0	9051.0	7192.0	0.0	1804.0	8627.0	3903.0
5712.0	7763.0	1486.0	356.0	10835.0	7036.0	1804.0	0.0	10361.0	5697.0
7078.0	14217.0	9189.0	13452.0	385.0	13415.0	8627.0	10361.0	0.0	7129.0
0.0	7302.0	4561.0	8795.0	7715.0	6497.0	3903.0	5697.0	7129.0	0.0
