0.0	931.0	732.0	1074.0	657.0	858.0	954.0	742.0	862.0	662.0	983.0	986.0	864.0	720.0	1045.0	687.0	913.0	828.0	612.0	789.0	583.0	918.0	904.0	0.0
931.0	0.0	1243.0	769.0	987.0	373.0	1202.0	1062.0	1439.0	521.0	1563.0	153.0	155.0	1230.0	740.0	986.0	428.0	1086.0	932.0	1366.0	493.0	1498.0	77.0	971.0
732.0	1243.0	0.0	1481.0	1095.0	1130.0	307.0	1093.0	1152.0	1069.0	1273.0	1280.0	1226.0	87.0	1452.0	1126.0	1185.0	207.0	963.0	1079.0	990.0	1208.0	1198.0	707.0
1074.0	769.0	1481.0	0.0	620.0	1099.0	1450.0	1050.0	1298.0	541.0	1556.0	878.0	765.0	1456.0	96.0	615.0	1154.0	1333.0	972.0	1302.0	537.0	1501.0	803.0	1112.0
657.0	987.0	1095.0	620.0	0.0	1250.0	1346.0	634.0	888.0	599.0	1146.0	1071.0	956.0	1115.0	532.0	183.0	1305.0	1220.0	565.0	892.0	568.0	1120.0	996.0	685.0
858.0	373.0	1130.0	1099.0	1250.0	0.0	1063.0	1320.0	1509.0	776.0	1630.0	406.0	405.0	1091.0	1029.0	1276.0	83.0	947.0	1190.0	1436.0	751.0	1565.0	324.0	888.0
954.0	1202.0	307.0	1450.0	1346.0	1063.0	0.0	1359.0	1419.0	1085.0	1540.0	1232.0	1178.0	387.0	1459.0	1380.0	1137.0	236.0	1230.0	1345.0	1006.0	1474.0	1150.0	974.0
742.0	1062.0	1093.0	1050.0	634.0	1320.0	1359.0	0.0	482.0	738.0	682.0	1168.0	1009.0	1055.0	1011.0	606.0	1365.0	1218.0	124.0	486.0	659.0	616.0	1091.0	700.0
862.0	1439.0	1152.0	1298.0	888.0	1509.0	1419.0	482.0	0.0	1015.0	471.0	1474.0	1341.0	1169.0	1232.0	826.0	1624.0	1332.0	463.0	151.0	984.0	428.0	1398.0	893.0
662.0	521.0	1069.0	541.0	599.0	776.0	1085.0	738.0	1015.0	0.0	1260.0	623.0	492.0	1051.0	510.0	631.0	842.0	964.0	623.0	1077.0	123.0	1194.0	548.0	723.0
983.0	1563.0	1273.0	1556.0	1146.0	1630.0	1540.0	682.0	471.0	1260.0	0.0	1578.0	1451.0	1259.0	1507.0	1101.0	1714.0	1421.0	639.0	408.0	1166.0	84.0	1501.0	983.0
986.0	153.0	1280.0	878.0	1071.0	406.0	1232.0	1168.0	1474.0	623.0	1578.0	0.0	242.0	1292.0	811.0	1058.0	490.0	1147.0	1055.0	1421.0	616.0	1552.0	95.0	1033.0
864.0	155.0	1226.0	765.0	956.0	405.0	1178.0	1009.0	1341.0	492.0	1451.0	242.0	0.0	1232.0	738.0	962.0	482.0	1102.0	895.0	1293.0	456.0	1424.0	166.0	930.0
720.0	1230.0	87.0	1456.0	1115.0	1091.0	387.0	1055.0	1169.0	1051.0	1259.0	1292.0	1232.0	0.0	1502.0	1176.0	1234.0	244.0	1013.0	1128.0	1040.0	1257.0	1247.0	756.0
1045.0	740.0	1452.0	96.0	532.0	1029.0	1459.0	1011.0	1232.0	510.0	1507.0	811.0	738.0	1502.0	0.0	549.0	1087.0	1267.0	906.0	1236.0	470.0	1434.0	736.0	1046.0
687.0	986.0	1126.0	615.0	183.0	1276.0	1380.0	606.0	826.0	631.0	1101.0	1058.0	962.0	1176.0	549.0	0.0	1255.0	1171.0	542.0	878.0	496.0	1076.0	910.0	635.0
913.0	428.0	1185.0	1154.0	1305.0	83.0	1137.0	1365.0	1624.0	842.0	1714.0	490.0	482.0	1234.0	1087.0	1255.0	0.0	1022.0	1265.0	1511.0	826.0	1640.0	400.0	963.0
828.0	1086.0	207.0	1333.0	1220.0	947.0	236.0	1218.0	1332.0	964.0	1421.0	1147.0	1102.0	244.0	1267.0	1171.0	1022.0	0.0	1097.0	1213.0	873.0	1341.0	1030.0	841.0
612.0	932.0	963.0	972.0	565.0	1190.0	1230.0	124.0	463.0	623.0	639.0	1055.0	895.0	1013.0	906.0	542.0	1265.0	1097.0	0.0	443.0	535.0	574.0	967.0	576.0
789.0	1366.0	1079.0	1302.0	892.0	1436.0	1345.0	486.0	151.0	1077.0	408.0	1421.0	1293.0	1128.0	1236.0	878.0	1511.0	1213.0	443.0	0.0	998.0	338.0	1352.0	803.0
583.0	493.0	990.0	537.0	568.0	751.0	1006.0	659.0	984.0	123.0	1166.0	616.0	456.0	1040.0	470.0	496.0	826.0	873.0	535.0	998.0	0.0	1103.0	538.0	631.0
918.0	1498.0	1208.0	1501.0	1120.0	1565.0	1474.0	616.0	428.0	1194.0	84.0	1552.0	1424.0	1257.0	1434.0	1076.0	1640.0	1341.0	574.0	338.0	1103.0	0.0	1455.0	914.0
904.0	77.0	1198.0	803.0	996.0	324.0	1150.0	1091.0	1398.0	548.0	1501.0	95.0	166.0	1247.0	736.0	910.0	400.0	1030.0	967.0	1352.0	538.0	1455.0	0.0	975.0
0.0	971.0	707.0	1112.0	685.0	888.0	974.0	700.0	893.0	723.0	983.0	1033.0	930.0	756.0	1046.0	635.0	963.0	841.0	576.0	803.0	631.0	914.0	975.0	0.0
