0.0	5965.0	6948.0	9046.0	5405.0	10368.0	5780.0	7471.0	9039.0	5462.0	7395.0	6231.0	8786.0	9379.0	5532.0	6685.0	8131.0	4947.0	9925.0	6082.0	7889.0	7766.0	4794.0	7365.0	5513.0	8481.0	8790.0	0.0
5965.0	0.0	7240.0	5494.0	10743.0	4400.0	4682.0	8017.0	10947.0	6373.0	8692.0	464.0	12202.0	6144.0	657.0	7000.0	4974.0	10285.0	3958.0	4690.0	8435.0	9675.0	5705.0	8706.0	552.0	11621.0	5809.0	6075.0
6948.0	7240.0	0.0	3549.0	11461.0	11384.0	13277.0	1630.0	11007.0	13474.0	15422.0	8044.0	16814.0	3882.0	8484.0	3127.0	3868.0	11003.0	10941.0	13285.0	2048.0	9825.0	12806.0	15392.0	8057.0	16509.0	3293.0	8335.0
9046.0	5494.0	3549.0	0.0	13883.0	8115.0	10008.0	2803.0	13428.0	10048.0	14508.0	4619.0	15243.0	930.0	5059.0	5264.0	777.0	13424.0	7672.0	10016.0	3221.0	12247.0	9380.0	14478.0	4631.0	14662.0	595.0	9164.0
5405.0	10743.0	11461.0	13883.0	0.0	14952.0	10372.0	11676.0	3703.0	10344.0	11824.0	10815.0	13215.0	13927.0	10117.0	9710.0	12556.0	527.0	14509.0	10674.0	12093.0	2672.0	9676.0	11793.0	10097.0	12910.0	13338.0	5410.0
10368.0	4400.0	11384.0	8115.0	14952.0	0.0	5512.0	10548.0	14472.0	9944.0	12669.0	4151.0	15909.0	8675.0	4968.0	9678.0	7488.0	14577.0	569.0	5520.0	10965.0	13290.0	9965.0	12683.0	4854.0	15772.0	8340.0	10341.0
5780.0	4682.0	13277.0	10008.0	10372.0	5512.0	0.0	12439.0	14007.0	4860.0	7657.0	5131.0	10897.0	10644.0	4920.0	11652.0	9450.0	9914.0	4809.0	1081.0	12857.0	12734.0	4912.0	7671.0	5220.0	10762.0	10309.0	5883.0
7471.0	8017.0	1630.0	2803.0	11676.0	10548.0	12439.0	0.0	11510.0	12728.0	14677.0	7299.0	16068.0	3137.0	7739.0	3629.0	3123.0	11506.0	10196.0	12539.0	437.0	10328.0	12060.0	14647.0	7311.0	15763.0	2548.0	7589.0
9039.0	10947.0	11007.0	13428.0	3703.0	14472.0	14007.0	11510.0	0.0	13782.0	15262.0	11212.0	16653.0	13731.0	10513.0	9295.0	12359.0	3898.0	14137.0	14004.0	11897.0	2608.0	13114.0	15231.0	10494.0	16348.0	13142.0	8848.0
5462.0	6373.0	13474.0	10048.0	10344.0	9944.0	4860.0	12728.0	13782.0	0.0	3714.0	6639.0	6488.0	11382.0	5941.0	11932.0	9728.0	9700.0	10275.0	5568.0	13146.0	12545.0	668.0	3728.0	5921.0	5907.0	10793.0	5391.0
7395.0	8692.0	15422.0	14508.0	11824.0	12669.0	7657.0	14677.0	15262.0	3714.0	0.0	8842.0	3784.0	14331.0	8631.0	14108.0	13151.0	11399.0	12097.0	7390.0	15312.0	14244.0	4081.0	764.0	8930.0	3155.0	13995.0	7547.0
6231.0	464.0	8044.0	4619.0	10815.0	4151.0	5131.0	7299.0	11212.0	6639.0	8842.0	0.0	12468.0	6007.0	799.0	6659.0	4423.0	10551.0	3819.0	5154.0	7840.0	9941.0	5971.0	9170.0	818.0	11887.0	5671.0	6341.0
8786.0	12202.0	16814.0	15243.0	13215.0	15909.0	10897.0	16068.0	16653.0	6488.0	3784.0	12468.0	0.0	15578.0	11771.0	15263.0	14356.0	12555.0	15638.0	10931.0	16468.0	15399.0	6467.0	3259.0	11752.0	594.0	14989.0	8702.0
9379.0	6144.0	3882.0	930.0	13927.0	8675.0	10644.0	3137.0	13731.0	11382.0	14331.0	6007.0	15578.0	0.0	5908.0	5598.0	1748.0	13757.0	8323.0	10667.0	3554.0	12580.0	10230.0	14811.0	5481.0	14995.0	596.0	9497.0
