0.0	7238.0	4854.0	7404.0	6048.0	4701.0	6194.0	6634.0	4232.0	7579.0	5621.0	4666.0	5699.0	0.0
7238.0	0.0	7640.0	2539.0	6652.0	2760.0	1116.0	611.0	7761.0	2614.0	6336.0	3233.0	1609.0	7293.0
4854.0	7640.0	0.0	8034.0	8910.0	4843.0	6541.0	6942.0	241.7	8044.0	8590.0	4937.0	6032.0	4824.0
7404.0	2539.0	8034.0	0.0	4362.0	3222.0	2039.0	2346.0	8112.0	594.0	4486.0	3675.0	1983.0	7474.0
6048.0	6652.0	8910.0	4362.0	0.0	7222.0	6120.0	6431.0	8405.0	4927.0	257.1	6945.0	5983.0	6084.0
4701.0	2760.0	4843.0	3222.0	7222.0	0.0	1739.0	2121.0	4942.0	3242.0	6898.0	801.0	1230.0	4726.0
6194.0	1116.0	6541.0	2039.0	6120.0	1739.0	0.0	499.0	6679.0	2097.0	5818.0	2209.0	289.0	6230.0
6634.0	611.0	6942.0	2346.0	6431.0	2121.0	499.0	0.0	7150.0	2411.0	6134.0	2622.0	997.0	6682.0
4232.0	7761.0	241.7	8112.0	8405.0	4942.0	6679.0	7150.0	0.0	8107.0	8014.0	4924.0	6096.0	4208.0
7579.0	2614.0	8044.0	594.0	4927.0	3242.0	2097.0	2411.0	8107.0	0.0	5077.0	3731.0	2040.0	7680.0
5621.0	6336.0	8590.0	4486.0	257.1	6898.0	5818.0	6134.0	8014.0	5077.0	0.0	6627.0	5666.0	5657.0
4666.0	3233.0	4937.0	3675.0	6945.0	816.0	2209.0	2622.0	4924.0	3731.0	6627.0	0.0	1682.0	4692.0
5699.0	1609.0	6032.0	1983.0	5983.0	1230.0	289.0	997.0	6096.0	2040.0	5666.0	1682.0	0.0	5716.0
0.0	7293.0	4824.0	7474.0	6084.0	4726.0	6230.0	6682.0	4208.0	7680.0	5657.0	4692.0	5716.0	0.0
