0.0	8476.0	5274.0	5126.0	7240.0	7932.0	4866.0	4672.0	6919.0	0.0
8476.0	0.0	9122.0	7180.0	12219.0	294.8	9043.0	6757.0	11931.0	8271.0
5274.0	9122.0	0.0	9825.0	4135.0	8766.0	262.9	9370.0	3846.0	5275.0
5126.0	7180.0	9825.0	0.0	11840.0	7032.0	9334.0	441.0	11552.0	5030.0
7240.0	12219.0	4135.0	11840.0	0.0	11872.0	3722.0	11466.0	495.0	7218.0
7932.0	294.8	8766.0	7032.0	11872.0	0.0	8517.0	6476.0	11405.0	7745.0
4866.0	9043.0	262.9	9334.0	3722.0	8517.0	0.0	8959.0	3431.0	4863.0
4672.0	6757.0	9370.0	441.0	11466.0	6476.0	8959.0	0.0	11111.0	4590.0
6919.0	11931.0	3846.0	11552.0	495.0	11405.0	3431.0	11111.0	0.0	6918.0
0.0	8271.0	5275.0	5030.0	7218.0	7745.0	4863.0	4590.0	6918.0	0.0
