0.00	5596.00	8186.00	6396.00	7097.00	8269.00	5015.00	6793.00	6333.00	7386.00	8012.00	0.00
5596.00	0.00	6754.00	5402.00	12512.00	4405.00	597.00	6370.00	7794.00	12801.00	3734.00	5573.00
8186.00	6754.00	0.00	10933.00	13694.00	11170.00	6604.00	588.00	10887.00	13983.00	10499.00	8051.00
6396.00	5402.00	10933.00	0.00	10999.00	6721.00	4815.00	10526.00	3480.00	11288.00	6462.00	6501.00
7097.00	12512.00	13694.00	10999.00	0.00	14553.00	11937.00	13754.00	10943.00	286.00	15538.00	7102.00
8269.00	4405.00	11170.00	6721.00	14553.00	0.00	4604.00	10732.00	9816.00	14842.00	930.00	8371.00
5015.00	597.00	6604.00	4815.00	11937.00	4604.00	0.00	6215.00	7264.00	12172.00	3933.00	4944.00
6793.00	6370.00	588.00	10526.00	13754.00	10732.00	6215.00	0.00	10503.00	13524.00	10059.00	6523.00
6333.00	7794.00	10887.00	3480.00	10943.00	9816.00	7264.00	10503.00	0.00	12897.00	6311.00	8110.00
7386.00	12801.00	13983.00	11288.00	286.00	14842.00	12172.00	13524.00	12897.00	0.00	15827.00	7391.00
8012.00	3734.00	10499.00	6462.00	15538.00	930.00	3933.00	10059.00	6311.00	15827.00	0.00	8114.00
0.00	5573.00	8051.00	6501.00	7102.00	8371.00	4944.00	6523.00	8110.00	7391.00	8114.00	0.00
