0.0	7311.0	4422.0	8437.0	4833.0	6288.0	7201.0	4431.0	6097.0	5064.0	7251.0	7823.0	6783.0	4040.0	8002.0	4495.0	6622.0	6284.0	3866.0	6068.0	4477.0	6938.0	7329.0	0.0
7311.0	0.0	10833.0	5139.0	7224.0	2302.0	10749.0	8268.0	10843.0	3768.0	12456.0	778.0	632.0	10453.0	5585.0	6885.0	2636.0	9774.0	7721.0	10657.0	3749.0	11967.0	501.0	7140.0
4422.0	10833.0	0.0	12243.0	8750.0	9432.0	2833.0	8358.0	9582.0	8858.0	10726.0	11294.0	10331.0	428.0	11808.0	8412.0	9766.0	2330.0	7803.0	9552.0	8271.0	10423.0	10803.0	4424.0
8437.0	5139.0	12243.0	0.0	4098.0	7105.0	12009.0	7743.0	9484.0	3317.0	12064.0	5567.0	4892.0	11582.0	242.9	4408.0	7439.0	11034.0	7765.0	9298.0	3887.0	11805.0	5295.0	8176.0
4833.0	7224.0	8750.0	4098.0	0.0	8299.0	11077.0	3744.0	5485.0	3812.0	8064.0	8020.0	7039.0	8290.0	3846.0	334.8	8634.0	10266.0	3766.0	5299.0	3773.0	7805.0	7642.0	4755.0
6288.0	2302.0	9432.0	7105.0	8299.0	0.0	9277.0	9309.0	11890.0	5176.0	13180.0	2630.0	2609.0	8938.0	7617.0	7932.0	347.0	8302.0	8761.0	11704.0	4981.0	12691.0	2155.0	6177.0
7201.0	10749.0	2833.0	12009.0	11077.0	9277.0	0.0	11111.0	12335.0	9257.0	13479.0	11232.0	10315.0	3181.0	11836.0	10805.0	9705.0	275.5	10556.0	12305.0	8671.0	13175.0	10787.0	7177.0
4431.0	8268.0	8358.0	7743.0	3744.0	9309.0	11111.0	0.0	2882.0	5347.0	5253.0	9111.0	8130.0	7935.0	7547.0	3331.0	9719.0	10041.0	300.3	2696.0	4877.0	4764.0	8720.0	4409.0
6097.0	10843.0	9582.0	9484.0	5485.0	11890.0	12335.0	2882.0	0.0	7497.0	2671.0	11674.0	10693.0	9133.0	9275.0	5059.0	12287.0	11239.0	3393.0	301.6	7439.0	2422.0	11296.0	6047.0
5064.0	3768.0	8858.0	3317.0	3812.0	5176.0	9257.0	5347.0	7497.0	0.0	10018.0	4558.0	3593.0	8383.0	3060.0	3458.0	5519.0	8328.0	4854.0	7265.0	306.6	9529.0	4281.0	4968.0
7251.0	12456.0	10726.0	12064.0	8064.0	13180.0	13479.0	5253.0	2671.0	10018.0	0.0	13111.0	12074.0	10303.0	11873.0	7657.0	13601.0	12409.0	5244.0	2825.0	9504.0	486.0	12617.0	7227.0
7823.0	778.0	11294.0	5567.0	8020.0	2630.0	11232.0	9111.0	11674.0	4558.0	13111.0	0.0	1330.0	10723.0	6103.0	7583.0	2885.0	10087.0	8418.0	11355.0	4446.0	12457.0	477.0	7635.0
