0.0	887.0	864.0	965.0	755.0	1122.0	856.0	812.0	855.0	631.0	1112.0	0.0
887.0	0.0	1328.0	728.0	309.0	1767.0	108.0	1256.0	601.0	434.0	1739.0	963.0
864.0	1328.0	0.0	1670.0	1213.0	1025.0	1314.0	151.0	1513.0	1105.0	1034.0	887.0
965.0	728.0	1670.0	0.0	927.0	1774.0	744.0	1567.0	244.0	922.0	1746.0	1061.0
755.0	309.0	1213.0	927.0	0.0	1602.0	284.0	1092.0	813.0	245.0	1574.0	831.0
1122.0	1767.0	1025.0	1774.0	1602.0	0.0	1686.0	943.0	1571.0	1458.0	192.0	1071.0
856.0	108.0	1314.0	744.0	284.0	1686.0	0.0	1211.0	611.0	386.0	1683.0	918.0
812.0	1256.0	151.0	1567.0	1092.0	943.0	1211.0	0.0	1416.0	1008.0	937.0	801.0
855.0	601.0	1513.0	244.0	813.0	1571.0	611.0	1416.0	0.0	804.0	1599.0	898.0
631.0	434.0	1105.0	922.0	245.0	1458.0	386.0	1008.0	804.0	0.0	1463.0	696.0
1112.0	1739.0	1034.0	1746.0	1574.0	192.0	1683.0	937.0	1599.0	1463.0	0.0	1084.0
0.0	963.0	887.0	1061.0	831.0	1071.0	918.0	801.0	898.0	696.0	1084.0	0.0
