0.0	9999.0	5897.0	10321.0	8803.0	5918.0	9101.0	5273.0	8872.0	8274.0	5740.0	0.0
9999.0	0.0	5585.0	13785.0	12267.0	4133.0	879.0	5742.0	10753.0	11739.0	4820.0	10117.0
5897.0	5585.0	0.0	12157.0	10639.0	6173.0	5278.0	998.0	10708.0	10111.0	5570.0	6002.0
10321.0	13785.0	12157.0	0.0	1778.0	9512.0	12726.0	11732.0	6206.0	2218.0	9351.0	10292.0
8803.0	12267.0	10639.0	1778.0	0.0	7988.0	11202.0	10207.0	4681.0	693.0	7827.0	8767.0
5918.0	4133.0	6173.0	9512.0	7988.0	0.0	3324.0	6127.0	8127.0	7504.0	741.0	6036.0
9101.0	879.0	5278.0	12726.0	11202.0	3324.0	0.0	5419.0	11298.0	10675.0	3954.0	9685.0
5273.0	5742.0	998.0	11732.0	10207.0	6127.0	5419.0	0.0	10364.0	9766.0	5629.0	5657.0
8872.0	10753.0	10708.0	6206.0	4681.0	8127.0	11298.0	10364.0	0.0	4370.0	7810.0	8909.0
8274.0	11739.0	10111.0	2218.0	693.0	7504.0	10675.0	9766.0	4370.0	0.0	7298.0	8239.0
5740.0	4820.0	5570.0	9351.0	7827.0	741.0	3954.0	5629.0	7810.0	7298.0	0.0	5858.0
0.0	10117.0	6002.0	10292.0	8767.0	6036.0	9685.0	5657.0	8909.0	8239.0	5858.0	0.0
