0.0	8254.0	4867.0	10493.0	7062.0	5019.0	7551.0	4173.0	7122.0	9196.0	4835.0	0.0
8254.0	0.0	4635.0	8784.0	9872.0	3292.0	352.0	4671.0	8605.0	10115.0	3871.0	8065.0
4867.0	4635.0	0.0	10784.0	8389.0	4175.0	4418.0	260.0	8363.0	10436.0	3674.0	4795.0
10493.0	8784.0	10784.0	0.0	7077.0	7319.0	8857.0	10471.0	336.0	1330.0	7526.0	10456.0
7062.0	9872.0	8389.0	7077.0	0.0	6645.0	9334.0	8077.0	3709.0	252.0	6631.0	7032.0
5019.0	3292.0	4175.0	7319.0	6645.0	0.0	2716.0	3818.0	6570.0	8614.0	301.0	4917.0
7551.0	352.0	4418.0	8857.0	9334.0	2716.0	0.0	4309.0	8551.0	10062.0	3218.0	7368.0
4173.0	4671.0	260.0	10471.0	8077.0	3818.0	4309.0	0.0	8025.0	10099.0	3368.0	4108.0
7122.0	8605.0	8363.0	336.0	3709.0	6570.0	8551.0	8025.0	0.0	2753.0	6605.0	7089.0
9196.0	10115.0	10436.0	1330.0	252.0	8614.0	10062.0	10099.0	2753.0	0.0	8688.0	9172.0
4835.0	3871.0	3674.0	7526.0	6631.0	301.0	3218.0	3368.0	6605.0	8688.0	0.0	4750.0
0.0	8065.0	4795.0	10456.0	7032.0	4917.0	7368.0	4108.0	7089.0	9172.0	4750.0	0.0
