0.0	1123.0	795.0	1101.0	1001.0	777.0	932.0	998.0	700.0	1140.0	961.0	787.0	894.0	0.0
1123.0	0.0	993.0	347.0	729.0	399.0	238.0	178.0	995.0	395.0	748.0	512.0	280.0	1057.0
795.0	993.0	0.0	1009.0	1113.0	651.0	840.0	897.0	177.0	1048.0	1067.0	675.0	801.0	760.0
1101.0	347.0	1009.0	0.0	424.0	367.0	259.0	274.0	963.0	103.0	465.0	480.0	247.0	1024.0
1001.0	729.0	1113.0	424.0	0.0	796.0	688.0	701.0	1026.0	532.0	116.0	890.0	676.0	951.0
777.0	399.0	651.0	367.0	796.0	0.0	219.0	272.0	620.0	427.0	783.0	160.0	180.0	733.0
932.0	238.0	840.0	259.0	688.0	219.0	0.0	98.0	837.0	329.0	686.0	354.0	122.0	899.0
998.0	178.0	897.0	274.0	701.0	272.0	98.0	0.0	882.0	342.0	695.0	393.0	187.0	978.0
700.0	995.0	177.0	963.0	1026.0	620.0	837.0	882.0	0.0	1036.0	993.0	664.0	790.0	684.0
1140.0	395.0	1048.0	103.0	532.0	427.0	329.0	342.0	1036.0	0.0	618.0	546.0	313.0	1091.0
961.0	748.0	1067.0	465.0	116.0	783.0	686.0	695.0	993.0	618.0	0.0	859.0	653.0	921.0
787.0	512.0	675.0	480.0	890.0	160.0	354.0	393.0	664.0	546.0	859.0	0.0	284.0	812.0
894.0	280.0	801.0	247.0	676.0	180.0	122.0	187.0	790.0	313.0	653.0	284.0	0.0	865.0
0.0	1057.0	760.0	1024.0	951.0	733.0	899.0	978.0	684.0	1091.0	921.0	812.0	865.0	0.0
