0.0	8605.0	8058.0	10524.0	8730.0	5804.0	8989.0	7308.0	5603.0	7436.0	8184.0	7312.0	9959.0	7984.0	5043.0	9143.0	6789.0	5590.0	6836.0	0.0
8605.0	0.0	8644.0	5299.0	15491.0	7041.0	16008.0	15072.0	12168.0	14247.0	453.4	8242.0	4822.0	14746.0	6993.0	16077.0	14553.0	12547.0	13617.0	8605.0
8058.0	8644.0	0.0	11746.0	8141.0	2946.0	8995.0	12512.0	5154.0	7233.0	8308.0	485.0	11171.0	7625.0	3483.0	9064.0	12126.0	6111.0	6603.0	8058.0
10524.0	5299.0	11746.0	0.0	18428.0	9978.0	18946.0	17646.0	15105.0	17184.0	5071.0	11179.0	481.0	17683.0	9930.0	19014.0	17127.0	15484.0	16554.0	10524.0
8730.0	15491.0	8141.0	18428.0	0.0	9203.0	3083.0	8058.0	3340.0	1366.0	473.6	7761.0	17854.0	545.0	9414.0	3174.0	7672.0	3915.0	1966.0	8730.0
5804.0	7041.0	2946.0	9978.0	9203.0	0.0	9821.0	10780.0	5880.0	7959.0	6620.0	2231.0	9404.0	8458.0	511.2	9789.0	10394.0	6010.0	7329.0	5804.0
8989.0	16008.0	8995.0	18946.0	3083.0	9821.0	0.0	5348.0	3877.0	2475.0	15588.0	8278.0	18371.0	2848.0	9811.0	539.5	5494.0	4432.0	2386.0	8990.0
7308.0	15072.0	12512.0	17646.0	8058.0	10780.0	5348.0	0.0	8764.0	7445.0	14651.0	11770.0	17085.0	7822.0	10064.0	6082.0	500.6	8398.0	7273.0	7308.0
5603.0	12168.0	5154.0	15105.0	3340.0	5880.0	3877.0	8764.0	0.0	2115.0	11747.0	498.3	14531.0	2595.0	5918.0	3946.0	8378.0	594.0	1485.0	5603.0
7436.0	14247.0	7233.0	17184.0	1366.0	7959.0	2475.0	7445.0	2115.0	0.0	13826.0	6517.0	497.0	621.0	8093.0	2567.0	7058.0	2670.0	524.0	7436.0
8184.0	453.4	8308.0	5071.0	473.6	6620.0	15588.0	14651.0	11747.0	13826.0	0.0	7822.0	4437.0	14325.0	6572.0	15657.0	14132.0	12126.0	13196.0	8184.0
7312.0	8242.0	485.0	11179.0	7761.0	2231.0	8278.0	11770.0	498.3	6517.0	7822.0	0.0	10605.0	7016.0	2768.0	8347.0	11410.0	5395.0	5887.0	7341.0
9959.0	4822.0	11171.0	481.0	17854.0	9404.0	18371.0	17085.0	14531.0	497.0	4437.0	10605.0	0.0	17109.0	9356.0	18440.0	16568.0	14910.0	15980.0	9959.0
7984.0	14746.0	7625.0	17683.0	545.0	8458.0	2848.0	7822.0	2595.0	621.0	14325.0	7016.0	17109.0	0.0	8669.0	2938.0	7436.0	3169.0	1220.0	7984.0
5043.0	6993.0	3483.0	9930.0	9414.0	511.2	9811.0	10064.0	5918.0	8093.0	6572.0	2768.0	9356.0	8669.0	0.0	9924.0	9678.0	6000.0	7463.0	5043.0
9143.0	16077.0	9064.0	19014.0	3174.0	9789.0	539.5	6082.0	3946.0	2567.0	15657.0	8347.0	18440.0	2938.0	9924.0	0.0	6228.0	4500.0	2455.0	9188.0
6789.0	14553.0	12126.0	17127.0	7672.0	10394.0	5494.0	500.6	8378.0	7058.0	14132.0	11410.0	16568.0	7436.0	9678.0	6228.0	0.0	8011.0	6886.0	6789.0
5590.0	12547.0	6111.0	15484.0	3915.0	6010.0	4432.0	8398.0	594.0	2670.0	12126.0	5395.0	14910.0	3169.0	6000.0	4500.0	8011.0	0.0	2040.0	5590.0
6836.0	13617.0	6603.0	16554.0	1966.0	7329.0	2386.0	7273.0	1485.0	524.0	13196.0	5887.0	15980.0	1220.0	7463.0	2455.0	6886.0	2040.0	0.0	6806.0
0.0	8605.0	8058.0	10524.0	8730.0	5804.0	8990.0	7308.0	5603.0	7436.0	8184.0	7341.0	9959.0	7984.0	5043.0	9188.0	6789.0	5590.0	6806.0	0.0
